gene,importance,rank
TESPA1,1.8132630218794687e-06,11631
GPR89B,1.812613082643615e-06,11632
H1-4,1.812551794211835e-06,11633
ESRP2,1.809717620978066e-06,11634
A2M-AS1,1.8091045254390699e-06,11635
PTCD2,1.8084106011810365e-06,11636
EXOC8,1.8077554151576185e-06,11637
SLC25A21-AS1,1.8077403588271708e-06,11638
METTL6,1.8069166498634348e-06,11639
C1orf53,1.8066844481407598e-06,11640
RPP40,1.8065616988165912e-06,11641
TBCEL,1.806326611242932e-06,11642
NCAM2,1.8057929529506348e-06,11643
ANGPT1,1.804506995666682e-06,11644
LSM11,1.7988874139140343e-06,11645
NCS1,1.7979391025948263e-06,11646
R3HCC1L,1.7975585225731845e-06,11647
CKAP2L,1.7954643125313113e-06,11648
TCF3,1.7952256877091054e-06,11649
RPP38-DT,1.7936121204398265e-06,11650
SPAST,1.7922972407384483e-06,11651
TNK1,1.7915583979376495e-06,11652
MAML3,1.7908490041377269e-06,11653
RELL1,1.7900581053434286e-06,11654
TLDC2,1.7894587073365093e-06,11655
MCMDC2,1.789373472187611e-06,11656
TMEM229B,1.788812586230202e-06,11657
SSTR2,1.7882514805000383e-06,11658
LINC01551,1.7865021579853425e-06,11659
PER3,1.7864525642763801e-06,11660
TLCD1,1.7855027183910535e-06,11661
ZNF738,1.7835354800455292e-06,11662
ZNF343,1.7824540913410761e-06,11663
FAM83F,1.7817840122977461e-06,11664
NELL2,1.7815594811370706e-06,11665
GJA5,1.7795293802408129e-06,11666
MLN,1.7794991017646885e-06,11667
SASS6,1.7781084411873573e-06,11668
ARMC5,1.7780765630030247e-06,11669
TMEM161B-AS1,1.7768302517496752e-06,11670
C1QTNF9,1.7766342862254115e-06,11671
TNFAIP8L3,1.7762433115368187e-06,11672
SOWAHD,1.775663547112722e-06,11673
FCN3,1.774216803932005e-06,11674
MTM1,1.7733495783203738e-06,11675
HEXIM2,1.7714935255041703e-06,11676
IGHV3-43,1.7701756768509586e-06,11677
MTRNR2L10,1.7695292798144035e-06,11678
UBE2QL1,1.7690237884543074e-06,11679
SLC25A17,1.7686279243524347e-06,11680
RAD51AP1,1.7685618150409695e-06,11681
CEP19,1.7673056877535171e-06,11682
TNFRSF8,1.7670833254484023e-06,11683
NPPC,1.766681417588369e-06,11684
SHC3,1.7639880727347372e-06,11685
DHRS7C,1.7634809325769959e-06,11686
LINC00309,1.7630049190425425e-06,11687
KIAA1549,1.7627848358980938e-06,11688
NEFL,1.7623693383116232e-06,11689
TRIM37,1.7622714052866914e-06,11690
POU6F2,1.7616482196213096e-06,11691
WDR53,1.7608123140372177e-06,11692
LDB1,1.7597381382843584e-06,11693
ERP27,1.7594070997751299e-06,11694
ATG9B,1.7591790259656665e-06,11695
PLXNC1,1.7582667406658683e-06,11696
FUT11,1.7570248773429012e-06,11697
ZNF280B,1.7567506035193459e-06,11698
KCTD7,1.7562486965995778e-06,11699
GRIN3A,1.7529984164834266e-06,11700
SRPX2,1.7514943690132363e-06,11701
SELENOI,1.7510995937258924e-06,11702
CIT,1.75093995705326e-06,11703
TSKU,1.7495276557022968e-06,11704
LY75,1.7490083397828115e-06,11705
CREB3L4,1.7483588467041974e-06,11706
STON2,1.746931871079808e-06,11707
CAND2,1.7467462318190627e-06,11708
APTR,1.746711478927647e-06,11709
HDAC4,1.746120428277768e-06,11710
MFSD9,1.744425775811752e-06,11711
TRAPPC13,1.74385084095032e-06,11712
C8orf58,1.7430566470292204e-06,11713
P3H3,1.7425818024107272e-06,11714
BRD3OS,1.7420353400978851e-06,11715
SERPINA9,1.74193079871472e-06,11716
CEP57L1,1.7417266745488064e-06,11717
SLC23A2,1.7411869753655428e-06,11718
LINC00960,1.7400550840395905e-06,11719
LAMP3,1.7397523238457658e-06,11720
PCAT1,1.7395713280598511e-06,11721
CGA,1.7392048388182897e-06,11722
SYT15,1.7365992523809055e-06,11723
MYBBP1A,1.7360718170430684e-06,11724
HLCS,1.7354001025794483e-06,11725
PTHLH,1.7339612788609971e-06,11726
TAF5,1.7334582946087743e-06,11727
LINC00528,1.7330091591132244e-06,11728
SCFD2,1.7314742455825909e-06,11729
SPRR3,1.7307610400309124e-06,11730
NOS2,1.7303709601552259e-06,11731
ZBTB37,1.7294578713911584e-06,11732
ZC3H12C,1.7288796403101446e-06,11733
NRAV,1.727184823278689e-06,11734
ZNF185,1.7266518330690743e-06,11735
MOCOS,1.7240118268645852e-06,11736
NOP9,1.723227075356662e-06,11737
CAMTA2,1.7221136880654662e-06,11738
TSPOAP1-AS1,1.7210131127327289e-06,11739
PHF10,1.7194474511687591e-06,11740
TADA2B,1.71912462461557e-06,11741
PLEKHH3,1.7187142607137676e-06,11742
DIRAS3,1.7175609599060928e-06,11743
KIAA0895L,1.7160908425761942e-06,11744
ARHGEF15,1.7140635207917082e-06,11745
CADPS,1.7129496545827062e-06,11746
RPL34-DT,1.7104382816592904e-06,11747
ANKS1A,1.7089475167673793e-06,11748
PRR12,1.7086270439604553e-06,11749
AFAP1,1.7081223594965283e-06,11750
CCDC180,1.7065852210432833e-06,11751
VAMP1,1.7062357657514117e-06,11752
ARNT2,1.7062108888367307e-06,11753
MTARC1,1.7056945134301792e-06,11754
PTPN3,1.705613432935027e-06,11755
AREL1,1.7053453428389086e-06,11756
ABCC10,1.7048378515373585e-06,11757
TDRD10,1.7046731184195207e-06,11758
GARNL3,1.702959837434794e-06,11759
DEFA6,1.7020727608315264e-06,11760
PIBF1,1.7017903358500197e-06,11761
PTPRR,1.7017521165669256e-06,11762
IPP,1.70148595913058e-06,11763
ZNF346,1.69921901895573e-06,11764
DUSP26,1.698207480744371e-06,11765
NME5,1.6966828140703485e-06,11766
FARP2,1.6953380865197277e-06,11767
LURAP1,1.6951153661396413e-06,11768
RGS9,1.6934813910894182e-06,11769
ADGRE1,1.6928708736127036e-06,11770
FKRP,1.6919758235607177e-06,11771
ZNF57,1.6915538701529638e-06,11772
PPP1R32,1.690537539924504e-06,11773
TMEM74B,1.6892153704804554e-06,11774
FAM241B,1.6887552045759919e-06,11775
BARX2,1.6885113196156548e-06,11776
XYLB,1.6869873408817492e-06,11777
NUDT11,1.6849509421439686e-06,11778
MCM4,1.6848655831413752e-06,11779
GGA3,1.6842992100691522e-06,11780
TTC7A,1.684239380855271e-06,11781
MORC4,1.6841208331224026e-06,11782
FAM209B,1.6838347368629894e-06,11783
LRRC23,1.6837204178678724e-06,11784
CBWD6,1.6832070120098184e-06,11785
BOK,1.6825449563087782e-06,11786
ZSWIM9,1.6823162157406727e-06,11787
ZNF180,1.6790331467156712e-06,11788
ARHGAP22,1.6789110159744182e-06,11789
LBP,1.67890180928462e-06,11790
CTBP1-AS,1.6788505293806241e-06,11791
URB2,1.6778999202388453e-06,11792
SH3BP5-AS1,1.6775893805757857e-06,11793
LINC00894,1.6774179245318082e-06,11794
MUC20,1.6769638613724697e-06,11795
CCDC8,1.6766651553256908e-06,11796
ATP6V0D2,1.6761373649668097e-06,11797
SLC8B1,1.6754726579452027e-06,11798
PELI3,1.6739012116596742e-06,11799
LRIF1,1.672330301798671e-06,11800
PPIL6,1.6721686403479758e-06,11801
CDHR4,1.6717689818611232e-06,11802
ASAH2B,1.6710581642615494e-06,11803
PLA2R1,1.670986390773946e-06,11804
LINC00473,1.6678370791594424e-06,11805
PLA2G4C,1.6664565954207944e-06,11806
UBOX5,1.6656665657968835e-06,11807
TBC1D16,1.6651747759651716e-06,11808
TNKS1BP1,1.665111321925605e-06,11809
KCNQ5,1.6631160774534053e-06,11810
ZNF660,1.6626829863317192e-06,11811
AMBRA1,1.6619135871830516e-06,11812
RND2,1.6612774410176211e-06,11813
KIAA0753,1.6582478131536661e-06,11814
<class 'str'>-46,1.6577010532014834e-06,11815
ZKSCAN2,1.6559411129840591e-06,11816
XRCC4,1.6557402193951906e-06,11817
TESMIN,1.6546818357804679e-06,11818
DUS2,1.653154577737697e-06,11819
EXOSC2,1.6530957727833331e-06,11820
ZNF295-AS1,1.6514934736142148e-06,11821
ARHGEF17,1.65123254436028e-06,11822
TRAV17,1.6494346326541236e-06,11823
C18orf54,1.648620908507466e-06,11824
ARL11,1.648487355920321e-06,11825
WDR78,1.6482496910814328e-06,11826
OR51E1,1.6476863298553764e-06,11827
ZFP1,1.6450405151498148e-06,11828
INCA1,1.6447535368379368e-06,11829
ZBTB26,1.6446720880317422e-06,11830
CD274,1.6438749889037627e-06,11831
CHIT1,1.6427853440112604e-06,11832
DCLK3,1.642148130489266e-06,11833
SLC6A8,1.6418326233069543e-06,11834
NBPF11,1.6416386378710696e-06,11835
MEGF8,1.640422342683749e-06,11836
CRHBP,1.639980376182007e-06,11837
MTFMT,1.6397044630250761e-06,11838
NUDT17,1.639298199223882e-06,11839
NXT2,1.63689446757507e-06,11840
RTN4R,1.6355398135038808e-06,11841
BBS4,1.6354322247394903e-06,11842
DBN1,1.6353469901849776e-06,11843
CEMIP,1.6340443140351048e-06,11844
POT1,1.6337717435623456e-06,11845
C4orf46,1.633744848698159e-06,11846
CBFA2T2,1.632822643535144e-06,11847
C3orf80,1.6323853305194472e-06,11848
EGOT,1.6309398541166522e-06,11849
ACY3,1.630914054503251e-06,11850
NUF2,1.6308718401369615e-06,11851
PREP,1.6308311130317902e-06,11852
ZFPM1,1.6295506111657871e-06,11853
LRRC6,1.6292692498404358e-06,11854
HEATR6,1.6282680529961286e-06,11855
PRAC2,1.6277119040221439e-06,11856
CDC37L1-DT,1.627523254548671e-06,11857
DTHD1,1.6270040080931677e-06,11858
RGL3,1.6268688148430225e-06,11859
H2BC12,1.626139024285223e-06,11860
MAGEF1,1.6261314446508204e-06,11861
ALPK2,1.6254835980626471e-06,11862
ZNF284,1.6254156826969561e-06,11863
MTSS2,1.624163382853556e-06,11864
ARMCX4,1.6239695911590505e-06,11865
RHOU,1.6221836118519492e-06,11866
MAPK7,1.620944921603423e-06,11867
LINC00853,1.618410271278938e-06,11868
HLA-DQB2,1.6175922445275552e-06,11869
DENND6A,1.617381080317413e-06,11870
ZNF383,1.6172292898653193e-06,11871
DIP2C,1.6162615460270832e-06,11872
IL17F,1.616258654623557e-06,11873
LTA,1.6158246743930184e-06,11874
CELSR3,1.6140882773430766e-06,11875
ALG12,1.6139920489228346e-06,11876
JPH1,1.6137137541939352e-06,11877
IQCA1,1.613573773625027e-06,11878
GPR15,1.6118001446930301e-06,11879
TAC1,1.610354247050377e-06,11880
NOC3L,1.608419005113931e-06,11881
ADCK1,1.6068406805409281e-06,11882
PRKAB1,1.6061270016979024e-06,11883
DBT,1.6053653903226714e-06,11884
COLCA1,1.6048118633068316e-06,11885
AFF1,1.6048104290441276e-06,11886
ZNF382,1.604582739530261e-06,11887
CENPBD1,1.6029818861736173e-06,11888
SLC16A4,1.600875184346891e-06,11889
SLC29A4,1.6004730283659809e-06,11890
CHRNB1,1.599942988112732e-06,11891
SLC7A11,1.5991977888409194e-06,11892
C1QL1,1.5991813792039147e-06,11893
EOGT,1.597918901061342e-06,11894
SEC24B-AS1,1.5976932866234609e-06,11895
MEX3B,1.5976905879060595e-06,11896
BNC2,1.5971106406330826e-06,11897
GAB2,1.5967667844653945e-06,11898
TAL1,1.5963735722279077e-06,11899
TENT5B,1.5962639199136031e-06,11900
TACO1,1.5940013750675328e-06,11901
CEP83,1.5929299459676476e-06,11902
MANEA-DT,1.5922375491036086e-06,11903
HMMR,1.5903325114033574e-06,11904
SCLY,1.586815460857762e-06,11905
SI,1.585719499090971e-06,11906
CDK14,1.5838302757827988e-06,11907
COA7,1.5826804093460565e-06,11908
KCNE3,1.5807230675746258e-06,11909
FAM184B,1.5801028854656279e-06,11910
KLHL3,1.5798333112749947e-06,11911
TBX2-AS1,1.5789479752393293e-06,11912
LOXL1-AS1,1.5787666743690856e-06,11913
C14orf28,1.57690433427815e-06,11914
LINC01465,1.576310460913984e-06,11915
NTNG2,1.5732869372859109e-06,11916
COLEC11,1.571745542937817e-06,11917
GPR42,1.5713971030561114e-06,11918
AARS2,1.570565690490372e-06,11919
SLC18A1,1.570552449650997e-06,11920
KCNA5,1.5700791962716464e-06,11921
SDK1,1.5698438822102526e-06,11922
RBKS,1.5683363528339906e-06,11923
TIMELESS,1.5673250528593031e-06,11924
HEATR5B,1.5666970845191825e-06,11925
TEPSIN,1.566593474835547e-06,11926
HSD11B1L,1.5665104142454575e-06,11927
TPPP,1.5664209987657712e-06,11928
MUC5AC,1.5661190991854476e-06,11929
DACT2,1.562092571409801e-06,11930
ZNF527,1.5612465137200107e-06,11931
STMN3,1.5608630601324374e-06,11932
GCSAM,1.5599498263170798e-06,11933
TXNDC5,1.5590072338856283e-06,11934
H3C13,1.558364732378317e-06,11935
ABCA3,1.558347147321218e-06,11936
ALDH5A1,1.5582405506807624e-06,11937
ABITRAM,1.5561039011136454e-06,11938
GTSE1,1.5539777325679536e-06,11939
BMT2,1.5539687594809363e-06,11940
NATD1,1.553842439762512e-06,11941
ZNF75D,1.5529002679889446e-06,11942
NOTCH4,1.5506074774199485e-06,11943
HEATR5A,1.549969931406863e-06,11944
CDC45,1.5485917893181952e-06,11945
CLK2,1.5476596570224353e-06,11946
PAQR4,1.5470070136148313e-06,11947
UBL7-AS1,1.5466435390462954e-06,11948
BCYRN1,1.54539451569614e-06,11949
ZNF662,1.5431100919066846e-06,11950
SHCBP1,1.5429896788723577e-06,11951
VANGL1,1.5420222538452255e-06,11952
TMEM51,1.541448961767241e-06,11953
MAP3K5,1.541319097088717e-06,11954
RAC3,1.5394080211677606e-06,11955
TMEM52,1.539162379034167e-06,11956
RCCD1,1.5381038509156572e-06,11957
FAM186B,1.5355496705103443e-06,11958
PIDD1,1.5326054383616682e-06,11959
CD99L2,1.5317250711446858e-06,11960
CCDC112,1.5315767430420866e-06,11961
ZNF225,1.5288847379100794e-06,11962
PABPC4L,1.5284085990884722e-06,11963
CASKIN2,1.5282995445852717e-06,11964
FSD1L,1.5282368362983951e-06,11965
MOGAT2,1.527440367348524e-06,11966
PHF2,1.5273770216164741e-06,11967
HBA2,1.5254849112702233e-06,11968
MOCS1,1.5250654691145892e-06,11969
PLEKHG4,1.5235844120878097e-06,11970
<class 'str'>-2,1.5230138336228654e-06,11971
L3MBTL2,1.5204699130147893e-06,11972
AMY2B,1.5196859516194432e-06,11973
RAP2C-AS1,1.5189306413387065e-06,11974
ZNF699,1.51853663743364e-06,11975
SKP2,1.5181751379727219e-06,11976
ICAM5,1.517905714553453e-06,11977
LPAR5,1.517537403412403e-06,11978
WWOX,1.5173092435755452e-06,11979
PABPC1L,1.5166950455662728e-06,11980
NICN1,1.5150549949777506e-06,11981
PRSS33,1.5142948352466986e-06,11982
DOLPP1,1.5127247020013654e-06,11983
PPARA,1.512262889848942e-06,11984
USP40,1.5109276612788406e-06,11985
ZKSCAN8,1.5100189849606217e-06,11986
FBXO48,1.5091974675106708e-06,11987
ARAP3,1.5090045749304578e-06,11988
ATXN7L3,1.508333157750947e-06,11989
BRCA2,1.5057455203094222e-06,11990
ITGA10,1.5052813160021705e-06,11991
TRAF2,1.5050090017346776e-06,11992
CD200R1,1.504858824600687e-06,11993
LRG1,1.5041717016375277e-06,11994
GOT2,1.5028946393736897e-06,11995
ZNF232,1.5025229932522643e-06,11996
ACTR5,1.500351625591963e-06,11997
F5,1.5001855459717507e-06,11998
GTPBP10,1.5001605021832587e-06,11999
TRPC4,1.4996474085735767e-06,12000
SMIM11A,1.497225766801069e-06,12001
ENTPD2,1.4961463764454689e-06,12002
FABP3,1.4943119249274436e-06,12003
CIB2,1.493325559415615e-06,12004
WDR27,1.4926846057568812e-06,12005
TMTC4,1.488528970921553e-06,12006
PEX14,1.4880975061597392e-06,12007
VARS2,1.4874110917741399e-06,12008
CA10,1.486967010030159e-06,12009
KCTD18,1.486768530160552e-06,12010
TBC1D13,1.4856260493371792e-06,12011
FAM193A,1.485566372684255e-06,12012
NMNAT1,1.4852321500691297e-06,12013
ADH6,1.4845147974284097e-06,12014
FAM200A,1.484309842967403e-06,12015
SLC25A30,1.4825404242287136e-06,12016
ZNF793,1.4824197726181597e-06,12017
CYP1B1,1.4820590598520603e-06,12018
PRPF40B,1.4814345325901228e-06,12019
BDKRB2,1.4807140607106196e-06,12020
CEP78,1.4800669752009084e-06,12021
MMP15,1.47963044756292e-06,12022
SPRY2,1.47910566752588e-06,12023
NT5C2,1.4783470834449196e-06,12024
POLR3A,1.476579056296949e-06,12025
FCRL3,1.4760512896975983e-06,12026
TBKBP1,1.4751008283807382e-06,12027
MYLK3,1.4742922504340416e-06,12028
RIOK2,1.4714629450516548e-06,12029
GPC1,1.4691135574326873e-06,12030
ASGR2,1.4657998841487026e-06,12031
L3MBTL1,1.4644232162332465e-06,12032
SNURF,1.4636165064777903e-06,12033
PAQR6,1.4629210593512822e-06,12034
LCN12,1.4622309945490696e-06,12035
MASTL,1.4620742562889968e-06,12036
RTL5,1.459231198520568e-06,12037
C16orf86,1.4589815459076498e-06,12038
SOX12,1.456944069960557e-06,12039
RNF112,1.4566312882977176e-06,12040
COBLL1,1.4557755668968834e-06,12041
ODAPH,1.4555047396242356e-06,12042
ZNF564,1.454594318655107e-06,12043
SCARF2,1.4537970999879834e-06,12044
RGS18,1.4522762453960169e-06,12045
ARMC12,1.449933519984839e-06,12046
FBXL18,1.4481222425939875e-06,12047
HRH1,1.4463098991961557e-06,12048
GALNT17,1.4459725458480393e-06,12049
MAPK11,1.445200334545706e-06,12050
CYP4F11,1.4436306617813104e-06,12051
TNFSF15,1.4434716141187284e-06,12052
RECQL5,1.4429453028855503e-06,12053
TUT1,1.4418230747615012e-06,12054
KRT15,1.441029530005366e-06,12055
INTS3,1.440421890078681e-06,12056
PROSER1,1.4400006282064833e-06,12057
TRIM32,1.4397801784941036e-06,12058
CR2,1.4392885842265244e-06,12059
PRNCR1,1.4378938839541417e-06,12060
ICA1L,1.437449003628196e-06,12061
AKR1C2,1.437447110498231e-06,12062
HSPB7,1.4365495088231292e-06,12063
HCG9,1.4362917311560733e-06,12064
GAS1,1.4344586386906856e-06,12065
SLFNL1-AS1,1.433671574186983e-06,12066
TRRAP,1.4336299014161042e-06,12067
ANO1,1.4325680266645337e-06,12068
CFAP43,1.4325364111880236e-06,12069
CCDC149,1.4315780606851304e-06,12070
MED20,1.4297009592047436e-06,12071
ADAMTS14,1.4295042549095393e-06,12072
CAPN15,1.4290276103958892e-06,12073
IRAG1-AS1,1.4278850206926741e-06,12074
PYGL,1.4277998244503165e-06,12075
PRUNE1,1.4276028791769192e-06,12076
JAG2,1.4270074470332993e-06,12077
SLC27A1,1.4251554558033983e-06,12078
CACNA1F,1.4241435989418464e-06,12079
ZFHX4,1.4239220105525713e-06,12080
LINC00562,1.423423088628698e-06,12081
ATPSCKMT,1.423058971349545e-06,12082
TMEM62,1.4214453552558727e-06,12083
ZNF45,1.4209241756988064e-06,12084
DGKE,1.4206214970096286e-06,12085
PARP16,1.4203619231345019e-06,12086
AGO1,1.4201049363120241e-06,12087
MGAT4C,1.4194988538619508e-06,12088
DIPK2B,1.418008698026388e-06,12089
TGFA,1.4177981068628535e-06,12090
SCMH1,1.4173243688489183e-06,12091
ORC1,1.4171434037979429e-06,12092
PKDCC,1.416435008906092e-06,12093
MAP2K5,1.4150220574670562e-06,12094
FBXO10,1.4145064925532883e-06,12095
PPP2R5B,1.4142674022603185e-06,12096
CYP17A1-AS1,1.4137523998860032e-06,12097
NEMP2,1.4131373820617459e-06,12098
INSM1,1.4130819140753575e-06,12099
PCDHB14,1.4124885027147656e-06,12100
TMEM232,1.411265081856777e-06,12101
HECW2,1.4107123350936576e-06,12102
NAA40,1.4093154846220873e-06,12103
CTC1,1.4088625180605728e-06,12104
STK32B,1.408050299739692e-06,12105
FAM71D,1.4067861031505293e-06,12106
SLC6A9,1.4066668917549942e-06,12107
DGKQ,1.404810134222247e-06,12108
YY2,1.4044527046366833e-06,12109
MPDZ,1.4032104697834762e-06,12110
PTAFR,1.4028462726184432e-06,12111
SH2D7,1.4020813331758254e-06,12112
RNF122,1.400125430879223e-06,12113
MOV10,1.3983359916095033e-06,12114
MED12L,1.3980325382422896e-06,12115
RTKN,1.396688026850561e-06,12116
KCTD15,1.3966632811460433e-06,12117
USP31,1.393992221371753e-06,12118
SLCO4A1-AS1,1.3927097376563958e-06,12119
CCP110,1.39256938996134e-06,12120
TOR4A,1.3903991749423733e-06,12121
CTNS,1.3896555078035457e-06,12122
ZNF473,1.3888699389689762e-06,12123
KCP,1.387527251244215e-06,12124
KIF15,1.3870691247484032e-06,12125
LINC00865,1.3859928518604412e-06,12126
EME2,1.3855466730404241e-06,12127
LINC00921,1.3855101938467235e-06,12128
SLC38A6,1.3839995062547654e-06,12129
INKA1,1.3837766485564077e-06,12130
ARRDC4,1.383274147675527e-06,12131
NWD1,1.3827755307816895e-06,12132
IFNG-AS1,1.3813899111250822e-06,12133
HPD,1.3803035906422573e-06,12134
ZCWPW2,1.3801805082234614e-06,12135
C2orf15,1.3791808096603033e-06,12136
KDM4A,1.3751804561400326e-06,12137
GALNT5,1.3748112009145048e-06,12138
ALDH1L1,1.3734317923884747e-06,12139
DNAJC11,1.373149768149233e-06,12140
SAA2,1.371681848286832e-06,12141
KCNG3,1.3703652401677855e-06,12142
THAP6,1.3694272433815509e-06,12143
GUF1,1.3686926594862383e-06,12144
TSPAN11,1.368121201004921e-06,12145
NANOG,1.3672456574206452e-06,12146
TEX26-AS1,1.367082133993438e-06,12147
UBE3D,1.3660651952698073e-06,12148
STXBP1,1.3642261239202306e-06,12149
MAGI3,1.363920013742831e-06,12150
ARHGEF35,1.362786123317174e-06,12151
CARMIL3,1.3627438111114576e-06,12152
IL10,1.3611293039478731e-06,12153
IGKV1-6,1.3605538826577092e-06,12154
FANCF,1.3605477360009816e-06,12155
LINC00243,1.360217224453182e-06,12156
SLC10A5,1.3582972771757104e-06,12157
LIPG,1.357914201477593e-06,12158
RUFY4,1.357242522282789e-06,12159
HDAC8,1.3566853104868292e-06,12160
FAM225B,1.3566076774469033e-06,12161
CDT1,1.3549077639253573e-06,12162
CA13,1.3544693924927606e-06,12163
SPC25,1.353363942532712e-06,12164
IGLV5-45,1.352177071900441e-06,12165
HAUS4,1.3521335864076088e-06,12166
ITGB2-AS1,1.3520307602576218e-06,12167
IGHV3-20,1.3512071389191141e-06,12168
LZTS1,1.351128929078532e-06,12169
NEUROD2,1.350216199909588e-06,12170
ZDHHC11B,1.3494306097452875e-06,12171
NPHS1,1.349211172466235e-06,12172
TEX22,1.347887807129136e-06,12173
LGI2,1.3477711436392584e-06,12174
WDR17,1.3462926881078998e-06,12175
ZNF785,1.3460027933005326e-06,12176
PPP1R26-AS1,1.3456211381688974e-06,12177
EFCAB13,1.342786067748693e-06,12178
MCM10,1.3413364082848613e-06,12179
KRT12,1.341162250594621e-06,12180
CLYBL,1.3410477165574862e-06,12181
H3C11,1.340901266204204e-06,12182
LINC00106,1.340798294143441e-06,12183
ACAD10,1.3393341310374622e-06,12184
MFN2,1.3376798172282915e-06,12185
SMARCA1,1.3375449239845995e-06,12186
CDK20,1.337372406066589e-06,12187
NTRK3,1.3373565354117665e-06,12188
SYNC,1.3372664560666276e-06,12189
BRINP3,1.3361417408939702e-06,12190
GCNT4,1.335885763737191e-06,12191
TLR5,1.335266158974482e-06,12192
ECT2L,1.3334484322884492e-06,12193
GOLT1A,1.3333287314859906e-06,12194
ZNF671,1.3320428938037775e-06,12195
ZNF318,1.331946051775348e-06,12196
IGHV3-15,1.3317124088620447e-06,12197
RNF183,1.3312545784574796e-06,12198
PIGN,1.3309967799025038e-06,12199
ARMC2,1.3299158151404769e-06,12200
DYRK1B,1.328793692787251e-06,12201
H3C1,1.3276746372822452e-06,12202
PPM1H,1.3251529441566634e-06,12203
RTL8B,1.32467046932108e-06,12204
MCM2,1.3242969047404997e-06,12205
RIN1,1.324204658198652e-06,12206
MOB1B,1.3235673613709367e-06,12207
CRYM,1.322828529473216e-06,12208
INHBB,1.322419020403424e-06,12209
PRICKLE4,1.3215183247659693e-06,12210
CD81-AS1,1.3213601403055902e-06,12211
NUDT12,1.3177235523373461e-06,12212
RHEBL1,1.3176129519052317e-06,12213
EHHADH,1.3175052689777212e-06,12214
MORN4,1.3169225639082875e-06,12215
PPIP5K1,1.316782894401104e-06,12216
MTCL1,1.315902997613191e-06,12217
ATXN7L1,1.3153706633437498e-06,12218
SPRED2,1.3153653704044988e-06,12219
NECTIN1,1.314238254611626e-06,12220
CHKB-DT,1.3123049713198441e-06,12221
NUP133,1.3120247760903047e-06,12222
SDR42E1,1.3119837871373094e-06,12223
WNT7B,1.3119277207291173e-06,12224
CXCL11,1.3096513802922157e-06,12225
ATP1B2,1.309551560693364e-06,12226
FAM185A,1.309542275994599e-06,12227
NEK2,1.3084344304953485e-06,12228
KIF20A,1.3083765152610184e-06,12229
CENPI,1.3079448653781786e-06,12230
IGHV4-4,1.3074872574077958e-06,12231
RAD17,1.3053031349002696e-06,12232
PWP2,1.3025479154926374e-06,12233
C8orf88,1.3019211893210728e-06,12234
LINC00472,1.3017765780204926e-06,12235
PDE7B,1.2996356319116842e-06,12236
AGK,1.2994196517688586e-06,12237
MROCKI,1.2984860778870154e-06,12238
MEF2C-AS1,1.2971314728997807e-06,12239
DTNB,1.2933309940487897e-06,12240
NCMAP,1.2932997536869128e-06,12241
ACVR1B,1.2929938982725405e-06,12242
PRRG3,1.2924674913118725e-06,12243
PPM1J,1.2922009264157427e-06,12244
TMEM135,1.2918769043954402e-06,12245
NPY,1.2917984487094622e-06,12246
ECT2,1.2899429932333232e-06,12247
PSD,1.289833930573465e-06,12248
ADCK2,1.2896720477551329e-06,12249
FOXN3-AS1,1.2890180629482485e-06,12250
CDCA5,1.2889828356178552e-06,12251
AVEN,1.2885251865612255e-06,12252
KCTD14,1.2884055977929184e-06,12253
CENPL,1.2856092546076294e-06,12254
LINC00402,1.2847623437240237e-06,12255
CDKL5,1.284425744983728e-06,12256
FAM110C,1.2841505280658556e-06,12257
RAB11FIP4,1.2838859991408705e-06,12258
INCENP,1.2818476468100178e-06,12259
H6PD,1.2815405304912613e-06,12260
TLCD2,1.2813599204973587e-06,12261
PKN2-AS1,1.2804457565527195e-06,12262
ZNF419,1.2793127952913888e-06,12263
IGKV2D-29,1.2789955577261324e-06,12264
GEMIN4,1.278658075621006e-06,12265
ARF4-AS1,1.2784759253115982e-06,12266
C2CD2L,1.2784008909158598e-06,12267
CLCF1,1.2773517218310168e-06,12268
SHISA2,1.2750694458039722e-06,12269
TAS1R3,1.2747481467738677e-06,12270
FAM72A,1.2744099697200065e-06,12271
SEMA6C,1.2742396173607556e-06,12272
LRRC15,1.2739259338750961e-06,12273
NR1I3,1.2739165989743793e-06,12274
PHEX,1.27329359965945e-06,12275
DNAH14,1.272808712882674e-06,12276
PTGR2,1.2727291217216873e-06,12277
MIR4458HG,1.2722832124324655e-06,12278
ZC3H10,1.271528816285127e-06,12279
MORN2,1.270485184996536e-06,12280
PCLO,1.2701647564641605e-06,12281
TTN-AS1,1.2699740364040196e-06,12282
KCNC3,1.2695752785899616e-06,12283
KLHL11,1.269309970644884e-06,12284
TMPRSS3,1.2689180992488413e-06,12285
ZCCHC18,1.2686076414654106e-06,12286
GLI2,1.266652965223733e-06,12287
HMCN1,1.2665382243581535e-06,12288
SCX,1.2661694409708841e-06,12289
COQ3,1.2650725304376325e-06,12290
TRAPPC11,1.2640211631773269e-06,12291
REM2,1.2636895305201994e-06,12292
LMLN,1.2636625708477053e-06,12293
SPOUT1,1.2632939163821383e-06,12294
C2CD2,1.2628750263713948e-06,12295
ZBTB11-AS1,1.262645473757977e-06,12296
CD244,1.2590609722044816e-06,12297
KPTN,1.258057860063853e-06,12298
DMWD,1.2579961419716293e-06,12299
